corr,pvalue
0.5032201418936273,1.6836667850377567e-06
0.488451166312437,3.7262473249182084e-06
0.5516170874362899,9.434719698749285e-08
0.29568039339122104,0.0073629125801336895
0.3299085940696267,0.0026321762910407284
0.4837616602024844,4.758857607629805e-06
